conversation_id,turn_id,user_input,paraphrase,translation_en,intent,entities,assistant_response,was_helpful,user_rating,user_satisfaction,needs_clarification,context_city,context_task,time_period
fe7367ce-eb2c-4ca2-af4a-43a807a65170,3,Kan du synge en sang øv for mig?,Kan du synge en sang øv for mig for mig?,[EN] Kan du [...],out_of_scope,[],Det kan jeg ikke hjælpe med.,False,1.7,5.8,False,,,morning
701b0f6e-c83d-4520-8961-378193082179,1,Bliver det regn i morgen?,Bliver det regn i morgen venligst?,[EN] det morgen? [...],vejrudsigten,[],"Goddag, hvilken by?. Jeg viser vejret for Herning.",True,5.0,7.1,True,,,afternoon
fe7367ce-eb2c-4ca2-af4a-43a807a65170,1,øv Hvad er din yndlingsfarve?,øv Hvad er din yndlingsfarve venligst?,[EN] Hvad er [...],out_of_scope,[],Jeg er ikke udstyret til at håndtere den forespørgsel.,False,2.4,6.6,False,,,morning
ded3b3f4-2234-46c4-9713-a517c8183181,3,Hvor mange bor der måske i Randers?,Hvor mange bor der måske i Randers venligst?,[EN] mange Randers? i [...],spørgsmål,"[('city', 'Randers')]",Der bor ca. 62.000 mennesker i Randers.,True,4.6,7.8,False,Randers,,evening
080d97a6-2d47-4267-9006-b4d4d25f33c4,2,Hvad betyder velfærd øhm på øv engelsk?,Hvad betyder lige velfærd øhm på øv engelsk venligst?,[EN] velfærd betyder Hvad øhm [...],spørgsmål,"[('word', 'velfærd')]",På engelsk oversættes 'velfærd' til 'velfærde'.,True,4.0,7.4,False,,,afternoon
6b479b42-4b10-4b00-a8d2-7aeb74885325,2,Sæt en vækkeur til 07:00,Lav en vækkeur til 07:00,[EN] 07:00 Sæt [...],alarm,"[('time', '07:00'), ('number', '7')]",Alarm planlagt til 07:00. Godnat! ,True,4.2,7.5,False,,,morning
d98a44f5-4ac8-45ee-b3c2-692f24a3f3c6,1,Vær sød at vække mig klokken 10:00,Vær sød at vække mig klokken 10:00,[EN] vække Vær 10:00 [...],alarm,"[('time', '10:00'), ('number', '10')]",Du får en alarm klokken 10:00. Husk at gå tidligt i seng! ,True,4.7,7.2,False,,,morning
375f4a8f-449a-4fa3-8d74-6170d5be1780,1,Vis overskrifter sådan fra i dag,Hent overskrifter sådan fra i dag,[EN] i sådan [...],nyheder,[],Hvilket emne interesserer du dig for?,True,4.5,7.1,True,,,evening
89ecbc17-2c14-4025-9a79-51cd258644d9,2,Væk mig ved 10:00,Væk sådan mig lige ved 10:00,[EN] 10:00 [...],alarm,"[('time', '10:00'), ('number', '1'), ('number', '10')]",Jeg sætter vækkeur til 10:00. Husk at gå tidligt i seng! ,True,4.6,7.5,False,,,afternoon
befd60e2-d1ce-4317-8009-6dd57ca94734,1,Vær sød at vække mig klokken 10:00,Vær sød at vække mig klokken 10:00,[EN] Vær sød vække klokken [...],alarm,"[('number', '1')]",Alarm planlagt til 08:30. Husk at gå tidligt i seng! ,True,4.0,7.2,False,,,night
7c6f22cd-54d6-447c-8ebf-aca855f397bf,3,Hvem er den bedste fodboldspiller okay nogensinde?,Hvem er den bedste fodboldspiller okay nogensinde venligst?,[EN] nogensinde? er den okay [...],out_of_scope,[],Jeg er ikke udstyret til at håndtere den forespørgsel.,False,1.9,5.8,False,,,afternoon
bcbe8d84-126a-476b-9d56-748905f90f50,3,Sæt en vækkeur lige til 18:00,Opret en vækkeur lige til 18:00,[EN] til en [...],alarm,"[('time', '18:00'), ('number', '8'), ('number', '18')]",Du vil blive vækket klokken 18:00. Husk at gå tidligt i seng! ,True,4.4,7.7,False,,,night
c39e5ec5-83d9-4bce-809b-5fce22c85519,1,Hvordan ser vejret ud i weekenden i Aalborg?,Hvordan ser ser vejret ud i weekenden i Aalborg venligst?,[EN] i Aalborg? weekenden Hvordan vejret [...],vejrudsigten,"[('city', 'Aalborg')]"," Som du spurgte om tidligere, For Aalborg forventes storm med temperaturer omkring 25 grader. Aftenen bliver ",True,4.0,7.2,False,Aalborg,,morning
e6208403-f07a-4ab0-b6e5-6d9caccc5e11,3,sådan Hvad nå øhm er de okay dagens vigtigste historier nå venligst?,sådan Hvad nå øhm er de okay dagens vigtigste historier nå venligst venligst?,[EN] øhm vigtigste historier de okay sådan er [...],nyheder,[],Er der et specifikt nyhedsemne du søger?,True,4.9,7.3,True,,,night
2b2b0525-08da-4b20-81c3-375c89d500c9,1,Hvornår blev Danmark medlem af EU?,Hvornår blev Danmark medlem af EU venligst?,[EN] af EU? [...],spørgsmål,[],Danmarks statsminister er Lars Løkke Rasmussen.,False,4.2,7.2,False,,,evening
13e38213-31e1-426f-b692-fd620163364b,4,gå til lægen,gå til lægen,[EN] til [...],påmindelse,"[('task', 'gå til lægen')]",Hvad skal jeg minde dig om? Påmindelse sat for 'studere'.,True,5.0,8.5,True,,gå til lægen,night
59e814ab-4d3b-41e5-a48a-13d0cbe8cab0,2,Hvem er den nuværende okay monark i Grækenland?,Hvem er den nuværende okay monark i Grækenland.,[EN] er monark okay den [...],spørgsmål,"[('country', 'Grækenland')]",Grækenland's hovedstad er Athen med en befolkning på ukendt.,True,4.0,7.6,False,,,afternoon
3bf4246f-05ba-4472-beb8-6b606d15c33b,3,Sæt altså en vækkeur til jo 08:30,Aktiver altså en vækkeur til jo 08:30,[EN] jo Sæt til vækkeur [...],alarm,"[('time', '08:30'), ('number', '3'), ('number', '8'), ('number', '30')]",Alarm planlagt til 08:30. Husk at gå tidligt i seng! ,True,4.2,7.6,False,,,morning
73c7cb10-9360-42f8-8dc3-7b534f935527,1,Hvad er nyhederne om transport?,Hvad er nyhederne om transport lige nu?,[EN] transport? er nyhederne [...],nyheder,"[('topic', 'sport'), ('topic', 'transport')]",Dagens nyheder inden for transport: [Oversigt],True,4.4,7.3,False,,,night
0cb269b2-a2d4-4bac-992c-4e2c53f4d379,4,lige Fortæl mig sådan om din barndom,lige Kan du fortælle mig sådan om din barndom,[EN] om sådan [...],out_of_scope,[],"Beklager, jeg kan ikke hjælpe med det.",False,1.1,6.8,False,,,afternoon
22a926ba-154e-45a1-b037-6be0f4980a05,3,Hvad nå er overskrifterne i dag?,Hvad øhm nå er overskrifterne i dag venligst?,[EN] i [...],nyheder,[],Her er de seneste nyheder om klimaændringer: [Nyhedssammendrag],True,4.5,7.3,False,,,night
5ccf0136-ea84-4634-83af-98d27defd079,1,Kan du fortælle måske en vittighed?,Kan du øv fortælle måske en vittighed i dag?,[EN] Kan vittighed? [...],out_of_scope,[],Det spørgsmål ligger uden for min funktionalitet.,False,1.8,6.6,False,,,morning
f3a7150e-c329-4214-b951-b857495db5a9,3,Hvordan er øhm vindforholdene nå i øhm ?,Hvordan står det med er øhm vindforholdene nå i øhm  for mig?,[EN] er Hvordan [...],vejrudsigten,[],"Goddag, skal det være for en bestemt by?. Jeg viser vejret for Odense.",True,5.0,7.7,True,,,night
0edcd800-6c41-43d5-8d89-2bdfaafb2a0a,1,Hvad er altså definitionen af velfærd?,Hvad er altså definitionen af velfærd lige nu?,[EN] velfærd? Hvad [...],spørgsmål,[],Danmarks statsminister er Helle Thorning-Schmidt.,True,4.2,7.2,False,,,morning
e19adb16-315f-4dd3-938b-8d94cda17a9d,2,Husk møde med chefen til i morgen,Husk møde med chefen til i morgen,[EN] i morgen [...],påmindelse,"[('task', 'møde med chefen')]",Hvilken tid?. Jeg sætter alarmen til 07:00.,True,5.0,7.6,True,Frederiksberg,møde med chefen,evening
50380986-f095-44fa-a243-be3f3dc35942,2,Sæt alarm til 21:15 i morgen,Indstil altså alarm til okay 21:15 i morgen,[EN] alarm morgen 21:15 [...],alarm,"[('time', '21:15'), ('number', '5'), ('number', '15'), ('number', '21')]",Vækkeur sat til 21:15. Husk at gå tidligt i seng! ,True,4.4,7.5,False,,,morning
a0c7c3c6-177e-4438-b3bf-d94e0fe731c9,1,Jeg skal altså huske at bestille hvad tid på 07:00,Jeg skal altså huske at bestille hvad tid på 07:00,[EN] at hvad på huske skal [...],påmindelse,"[('time', '07:00'), ('number', '7')]",Hvilken tid?. Jeg sætter alarmen til 15:30.,True,4.2,7.3,True,,,afternoon
fb6da77c-c8d1-4a72-8748-8f8fe39f154b,2,Kan sådan du vise øhm overskrifter fra lige i dag,Kan sådan du vise øhm overskrifter fra lige i dag,[EN] Kan sådan du øhm fra i [...],nyheder,[],Her er dagens vigtigste nyheder om uddannelse: [Sammendrag],False,4.1,7.2,False,,,night
4c3dc44f-5195-4208-a2ba-991fb992f0e3,1,Hvem vaandt VM altså i fodbold i 2018?,Hvem vaandt VM altså i fodbold i 2018 venligst?,[EN] i vaandt [...],out_of_scope,"[('number', '8'), ('number', '18'), ('number', '20')]",Jeg er ikke udstyret til at håndtere den forespørgsel.,False,2.0,6.6,False,,,night
7d8dd68b-cfae-479e-904b-a5c2b5c92de9,4,altså Hvornår startede 2. verdenskrig?,altså Hvornår startede 2. verdenskrig tak?,[EN] 2. Hvornår [...],spørgsmål,"[('number', '2')]",48 + 9 = 57.,True,4.3,8.0,False,,,morning
68532a8d-5a43-48e1-ac3f-d5f2f46bf1f3,3,betale regninger,betale regninger,[EN] betale [...],påmindelse,"[('task', 'betale regninger')]",Jeg er ikke sikker på tidspunktet. Alarm sat til 09:15.,True,4.7,7.9,True,,betale regninger,morning
5dd14edb-8be1-48dc-961b-6b8313efe98f,2,Hvornår blev Danmark medlem af EU?,Hvornår blev Danmark medlem af EU lige nu?,[EN] af Hvornår [...],spørgsmål,[],Danmarks statsminister er Lars Løkke Rasmussen.,True,3.8,7.4,False,,,afternoon
bf773d9f-1e81-402b-8fd5-24ff9d3d5c02,1,Jeg skal huske at tjekke emails på 21:15,Jeg skal huske at tjekke emails på 21:15,[EN] huske på 21:15 emails [...],påmindelse,"[('task', 'tjekke emails'), ('time', '21:15'), ('number', '5'), ('number', '15'), ('number', '21')]",Jeg vil påminde dig om tjekke emails klokken 21:15.,True,4.7,7.4,False,,tjekke emails,morning
3b1c9987-71f7-4c5a-abea-e862cfb0590a,1,Hvad er definitionen af okay bæredygtighed?,Hvad er definitionen af okay bæredygtighed venligst?,[EN] bæredygtighed? [...],spørgsmål,"[('word', 'bæredygtighed')]",Definitionen af bæredygtighed er: en betydning jeg ikke kender,True,4.0,7.3,False,,,evening
d85b6048-a7a4-401d-ac24-4f724c9f9950,1,Jeg skal huske at lige tage medicin sådan på 21:15,Jeg skal huske jo at hvad lige tage medicin sådan på nå 21:15,[EN] på skal 21:15 huske tage at [...],påmindelse,"[('task', 'tage medicin'), ('time', '21:15'), ('number', '1'), ('number', '2'), ('number', '5'), ('number', '21')]",Du bliver mindet om tage medicin klokken 21:15.,True,4.0,7.3,False,,tage medicin,night
e3d66144-e67f-4589-88f7-b76935746bd2,1,Påmind mig om ringe jo til mor ved 15:30,Påmind mig om ringe øhm jo til mor ved 15:30,[EN] ringe ved mig [...],påmindelse,"[('number', '1'), ('number', '30')]",Hvad skal jeg minde dig om? Jeg sætter påmindelse for 'købe ind'.,True,4.5,7.2,True,,,morning
6d190959-5cee-467c-9d83-18d7bd51e833,4,øv Skal jeg tage paraply med i Silkeborg?,øv Skal jeg tage paraply med i Silkeborg lige måske nu?,[EN] tage Silkeborg? jeg [...],vejrudsigten,"[('city', 'Silkeborg')]",I morgen bliver det let skyet i Silkeborg I aften kommer der ,True,4.0,8.2,False,Silkeborg,,night
e77ab0c7-fd06-430c-908d-bef910a9b0a7,3,Væk mig altså klokken 18:00,hvad Væk mig altså klokken 18:00,[EN] Væk altså [...],alarm,"[('time', '18:00'), ('number', '1'), ('number', '8'), ('number', '18')]",Du vil blive vækket klokken 18:00. Godnat! ,True,4.5,7.6,False,,,evening
4b572f6c-914f-4e9b-8ea8-18d039146790,1,Hvordan jo ser du ud?,Hvordan er det med jo ser du ud venligst?,[EN] Hvordan ud? du [...],out_of_scope,[],Jeg kan desværre ikke svare på det.,False,1.4,6.6,False,,,evening
2051ac5b-adf0-4323-82dc-a60995111476,1,Hvad jo er 82 plus 78?,Hvad jo sådan er 82 plus 78 lige nu?,[EN] Hvad plus [...],spørgsmål,"[('number', '2'), ('number', '8')]",27 + 55 = 82.,True,4.0,7.3,False,,,night
c17b82dd-0687-49f4-aa47-38fb2024f31d,1,Fortæl seneste nyt om sport,Hvad er det seneste om sport,[EN] Fortæl nyt [...],nyheder,[],Er der et specifikt nyhedsemne du søger?,True,4.0,7.1,True,,,morning
f2aaedc6-87dc-4911-b00a-d7025afa15f9,2,Sæt en vækkeur til 21:15,Lav en vækkeur til 21:15,[EN] Sæt vækkeur [...],alarm,"[('time', '21:15'), ('number', '1'), ('number', '5'), ('number', '15'), ('number', '21')]",Du får en alarm klokken 21:15. Godnat! ,True,4.0,7.5,False,,,morning
4c3dc44f-5195-4208-a2ba-991fb992f0e3,1,Hvem vaandt VM altså i fodbold i 2018?,Hvem vaandt VM altså i fodbold i 2018 venligst?,[EN] i vaandt [...],out_of_scope,"[('number', '8'), ('number', '18'), ('number', '20')]",Jeg er ikke udstyret til at håndtere den forespørgsel.,False,2.0,6.6,False,,,night
051c8687-cb77-4ab5-885a-c2126285f519,2,Sæt alarm til hvad 09:15 i morgen,øv Indstil alarm til hvad jo 09:15 i morgen,[EN] hvad alarm til [...],alarm,"[('time', '09:15'), ('number', '1'), ('number', '5'), ('number', '9')]",Alarm konfigureret til 09:15. Godnat! ,True,4.0,7.5,False,,,night
5fd6be4c-d584-427d-9f6a-9386ae9d98ab,3,Kan du okay fortælle hvad en vittighed?,Kan du okay fortælle hvad en vittighed i dag?,[EN] en du hvad Kan [...],out_of_scope,[],"Beklager, jeg kan ikke hjælpe med det.",False,1.9,5.8,False,,,night
46a4edc8-0efd-4563-95b9-000100839d11,4,købe ind,købe ind,[EN] ind [...],påmindelse,[],Hvad skal jeg minde dig om? Jeg sætter påmindelse for 'tjekke emails'.,True,3.5,8.1,True,,købe ind,morning
283c3aed-17e5-4724-9170-66314919fc4a,1,Hvem er lige den bedste fodboldspiller nogensinde?,øv Hvem nå er lige øhm den okay bedste fodboldspiller nogensinde venligst?,[EN] bedste nogensinde? Hvem [...],out_of_scope,[],"Beklager, jeg kan ikke hjælpe med det.",False,1.1,6.6,False,,,evening
f7495dd5-4963-45cf-8c5e-27819069d33d,2,Horsens,Horsens,[EN] Horsens [...],vejrudsigten,"[('city', 'Horsens')]",I morgen bliver det solrigt i Horsens Aftenen bliver ,True,4.4,7.4,False,Horsens,,night
d5beb7f6-0fa4-4476-a833-b5b08c24b00a,3,Kan du sætte alarm jo til 18:00?,Kan du sætte alarm jo til 18:00.,[EN] Kan til du sætte [...],alarm,"[('time', '18:00'), ('number', '1'), ('number', '8')]",Du vil blive vækket klokken 18:00. Husk at gå tidligt i seng! ,True,4.3,7.8,False,,,morning
68047f12-1350-483e-974e-0d808bcbec9c,1,Hvem er Danmarks statsminister?,Hvem er Danmarks statsminister venligst?,[EN] statsminister? Danmarks [...],spørgsmål,[],Danmarks statsminister er Helle Thorning-Schmidt.,True,4.2,7.2,False,,,afternoon
41544c71-7bb4-47c6-a97d-e523a837f2be,3,Sæt alarm til nå klokken,Sæt lige alarm til nå klokken,[EN] klokken [...],alarm,[],Jeg sætter vækkeur til 08:30. Godnat! ,True,4.6,7.6,False,,,night
47f59fec-2052-45f0-bf74-db45290c1120,1,Hvad jo betyder viden på engelsk?,Hvad jo betyder viden på engelsk for mig?,[EN] betyder på Hvad [...],spørgsmål,"[('word', 'viden')]",På engelsk oversættes 'viden' til 'videne'.,True,4.0,7.3,False,,,night
f3e534a4-1957-46c2-a538-f61145e114c5,1,okay Kan du synge en sang for måske mig?,okay Kan du synge en sang for måske mig i dag?,[EN] en mig? du okay Kan [...],out_of_scope,[],Jeg kan desværre ikke svare på det.,False,2.2,6.6,False,,,night
9ae14687-9897-45f0-b72d-07e92c5fa96b,3,08:30,08:30,[EN] 08:30 [...],påmindelse,"[('time', '08:30'), ('number', '3'), ('number', '8')]",Hvilken tid?. Jeg sætter alarmen til 15:30.,True,4.5,8.1,True,,besøge ven,night
8ba99463-d66f-4b2d-801d-96188c2bedc5,2,Hvem nå skrev 'Den lille havfrue'?,Hvem nå skrev 'Den lille havfrue' måske tak?,[EN] 'Den Hvem skrev nå [...],out_of_scope,[],Jeg er ikke udstyret til at håndtere den forespørgsel.,False,1.4,6.2,False,,,afternoon
4d374a51-8b60-4f5f-a2ca-a05aa5f7a64d,1,Væk mig ved okay 21:15,Væk mig ved okay 21:15,[EN] okay [...],alarm,"[('time', '21:15'), ('number', '1'), ('number', '2'), ('number', '21')]",Alarm indstillet til 21:15. Godnat! ,True,4.4,7.2,False,,,evening
51c8b992-1283-429a-8e7d-3efbafb42146,1,Hvordan ser du ud?,Hvordan er ser du altså ud tak?,[EN] du [...],out_of_scope,[],Det kan jeg ikke hjælpe med.,False,2.7,6.6,False,,,afternoon
d9a7bce0-0536-46fd-9b9a-a8f62dc0089f,3,Kan du sætte alarm til 08:30?,Kan du sætte alarm til 08:30 venligst?,[EN] du Kan [...],alarm,"[('time', '08:30'), ('number', '3'), ('number', '8')]",Du vil blive vækket klokken 08:30. Husk at gå tidligt i seng! ,True,4.4,7.8,False,,,night
d5cd37c9-8d01-463c-8eb5-74f0d46e3dbe,2,Og hvad med Aalborg?,Og lige hvad med Aalborg.,[EN] Og Aalborg? [...],vejrudsigten,"[('city', 'Aalborg')]",I Aalborg forventes skyet i dag. Aftenen bliver ,True,4.1,7.6,False,Aalborg,,afternoon
1a7edcf0-5236-48d0-9aff-197bbf35b4e2,2,Kan du fortælle en vittighed?,Kan lige du fortælle øv en vittighed venligst?,[EN] fortælle vittighed? [...],out_of_scope,[],Jeg er kun programmeret til at hjælpe med praktiske opgaver.,False,2.2,6.2,False,,,night
e8dd83b9-547c-4a46-822a-228469e3587d,2,Hvad lige er hovedstaden i Spanien?,Hvad lige er hovedstaden i Spanien tak?,[EN] er Hvad i [...],spørgsmål,"[('country', 'Spanien')]",Befolkningstallet i Spanien er omkring 47 millioner.,True,4.0,7.6,False,,,night
1c9e8016-cc68-4190-8bb5-040f7a4f6bd2,2,nå Kan du danse?,nå Kan du danse lige nu?,[EN] danse? [...],out_of_scope,[],Det spørgsmål ligger uden for min funktionalitet.,False,1.9,6.2,False,,,night
c59a7e0f-edf1-434b-9b69-246ba81dc0d1,1,Hvornår startede 2. okay verdenskrig?,Hvornår startede 2. okay verdenskrig tak?,[EN] 2. [...],spørgsmål,"[('number', '2')]",95 + 70 = 165.,True,4.6,7.3,False,,,morning
0eed4f53-7539-408a-8400-2ac18498ee65,2,jo Hvad er din mening om kunstig intelligens?,jo Hvad er din mening om kunstig intelligens.,[EN] er intelligens? [...],out_of_scope,[],Det spørgsmål kan jeg ikke besvare.,False,1.0,6.2,False,,,afternoon
8d0dcdca-391e-412b-94dc-c1b7d64d65e3,3,hente børn,hente børn,[EN] hente [...],påmindelse,"[('task', 'hente børn')]",Jeg er ikke sikker på tidspunktet. Alarm sat til 10:00.,True,4.4,8.2,True,,hente børn,afternoon
7c6f22cd-54d6-447c-8ebf-aca855f397bf,4,nå Hvem skrev 'Den lille havfrue'?,nå Hvem skrev 'Den lille havfrue'.,[EN] Hvem lille [...],out_of_scope,[],"Beklager, jeg kan ikke hjælpe med det.",False,2.3,5.4,False,,,afternoon
70a872ca-ed35-4971-bdca-8a5eb511986d,3,Hvem er den nuværende monark i Grækenland?,Hvem er den nuværende monark i Grækenland.,[EN] den er [...],spørgsmål,[],Danmarks statsminister er Lars Løkke Rasmussen.,True,4.9,7.7,False,,,night
d029a4c8-6b1f-4c43-b5cd-e662f4a57e09,3,Har du nyheder om ?,Har du nyheder om i øv dag?,[EN] Har [...],nyheder,[],Her er de seneste nyheder om politik: [Nyhedssammendrag],True,4.9,7.5,False,,,afternoon
9ce76afc-338f-47ac-aed1-ed0914c946ec,2,Konfigurer hvad vækkeur til 10:00,Konfigurer hvad vækkeur til 10:00,[EN] til hvad 10:00 [...],alarm,"[('time', '10:00'), ('number', '10')]",Alarm konfigureret til 10:00. Godnat! ,True,4.3,7.5,False,,,evening
9de070e1-08d9-4c7d-a59e-bdb3e84ed37c,1,Har du nyheder om økonomien?,Har du nyheder om økonomien tak?,[EN] økonomien? [...],nyheder,"[('topic', 'økonomien')]",Her er dagens vigtigste nyheder om økonomien: [Sammendrag],True,4.0,7.3,False,,,evening
a9401ef8-5607-4f84-983a-92c7c47cea75,2,Hvad betyder sundhed på øhm engelsk?,Hvad betyder sundhed på øhm engelsk lige nu?,[EN] på engelsk? øhm [...],spørgsmål,"[('word', 'sundhed'), ('topic', 'sundhed')]",Definitionen af sundhed er: en betydning jeg ikke kender,True,4.1,7.5,False,Næstved,,afternoon
95020e67-22be-401a-bc17-ce3d173ab14b,2,Hvad er sådan 85 plus 33?,Hvad er øhm sådan 85 plus 33 i dag?,[EN] Hvad 85 [...],spørgsmål,"[('number', '3'), ('number', '5'), ('number', '8'), ('number', '33'), ('number', '85')]",13 + 92 = 105.,True,4.0,7.6,False,,,night
6b8a5d02-d0f4-47a7-930e-deab65562c26,3,Konfigurer vækkeur til 08:30,Konfigurer vækkeur til 08:30,[EN] 08:30 [...],alarm,"[('time', '08:30'), ('number', '3'), ('number', '8')]",Alarm sat til klokken 08:30. Husk at gå tidligt i seng! ,True,4.4,7.8,False,,,night
f40d42a1-1205-4418-9959-1d6308b23159,3,Husk købe ind til i morgen,Husk købe ind til i morgen,[EN] købe morgen til [...],påmindelse,[],Hvilken tid?. Alarm sat til 15:30.,False,4.1,7.4,True,,,night
dce69653-83d9-41e6-9986-73196184ccd8,1,Skal jeg sådan tage paraply med i Randers?,Skal jeg sådan tage okay paraply med i måske Randers venligst?,[EN] paraply med Randers? i Skal [...],vejrudsigten,"[('city', 'Randers')]",I dag bliver det tåge i Randers med op til 20 grader. I aften kommer der ,True,4.3,7.2,False,Randers,,night
0c687925-ec70-4cfb-967e-020f9e41a0c3,1,Hvad er overskrifterne i dag?,øv Hvad jo er sådan overskrifterne i hvad dag for mig?,[EN] er Hvad overskrifterne [...],nyheder,[],Fået! Her er nyheder om sundhed: [Oversigt],True,4.1,7.1,False,,,night
112db397-83ca-4cc6-9e71-7e5ffc36f512,1,Hvornår blev Danmark medlem af EU?,Hvornår blev Danmark medlem af EU.,[EN] blev medlem EU? [...],spørgsmål,[],Danmarks statsminister er Helle Thorning-Schmidt.,True,4.1,7.2,False,,,afternoon
d15ea4a3-0e9b-46d3-ae31-225908779ebc,4,møde med chefen,møde med chefen,[EN] møde [...],påmindelse,"[('task', 'møde med chefen')]",Hvilken tid?. Alarm sat til 09:15.,True,4.0,8.5,True,,møde med chefen,afternoon
6117645a-2a07-4ad3-b7f7-5126916ee1b4,1,nå Jeg skal træne hvad klokken 10:00,nå Jeg skal træne hvad klokken jo 10:00,[EN] skal nå [...],påmindelse,"[('task', 'træne'), ('time', '10:00'), ('number', '1'), ('number', '10')]",Jeg sætter påmindelse: træne klokken 10:00.,True,4.4,7.4,False,,træne,morning
f5a1d415-7723-4553-b27e-04e5fc93a5d1,3,Hvad er din mening øhm om kunstig intelligens?,Hvad er din mening øhm om kunstig intelligens tak?,[EN] din er mening [...],out_of_scope,[],Jeg kan desværre ikke svare på det.,False,1.4,7.0,False,,,morning
42262d73-fe11-4c74-b6f9-78a1a94fc51e,2,Hvad måske er befolkningstallet i ?,Hvad måske er befolkningstallet i .,[EN] Hvad befolkningstallet [...],spørgsmål,[],Danmarks statsminister er Helle Thorning-Schmidt.,True,4.6,7.4,False,,,morning
f8597925-e8fa-4dbf-a29e-61ab1aee025d,1,Hvordan okay ser du ud?,Hvordan er okay ser du ud for mig?,[EN] ser du ud? [...],out_of_scope,[],"Beklager, jeg kan ikke hjælpe med det.",False,1.1,6.6,False,,,night
5b5b1034-bb98-4628-93c0-c092c6630e39,2,sådan Hvordan bliver vejret i Randers i måske dag? Hvad med weekenden?,sådan lige Hvad er bliver vejret i Randers i måske dag? Hvad med weekenden tak?,[EN] Hvordan i i weekenden? bliver Randers Hvad [...],vejrudsigten,"[('city', 'Randers')]"," Som du spurgte om tidligere, Prognosen for Randers: let overskyet og 20 grader. Aftenen bliver ",True,4.0,7.6,False,Randers,,night
9b7e0b95-05af-4101-8917-2e845935b5ba,2,Hvad er definitionen af frihed?,Hvad er definitionen af frihed venligst?,[EN] er frihed? [...],spørgsmål,"[('word', 'frihed')]",På engelsk oversættes 'frihed' til 'fri..'.,True,4.3,7.6,False,,,night
28c5c7d2-2633-4f13-bc34-1ef7d43850ee,2,møde med chefen,møde med chefen,[EN] med [...],påmindelse,"[('task', 'møde med chefen')]",Jeg er ikke sikker på tidspunktet. Alarm sat til 18:00.,True,4.1,7.8,True,,møde med chefen,evening
e3ca72fc-fb17-4abb-9b10-e1d9f32bce75,2,08:30,08:30,[EN] 08:30 [...],påmindelse,"[('time', '08:30'), ('number', '3'), ('number', '8'), ('number', '30')]",Hvad skal jeg minde dig om? Jeg sætter påmindelse for 'besøge ven'.,True,4.0,7.5,True,,,evening
6c30a07e-264b-43a9-8f92-cfed597066c4,2,07:00,07:00,[EN] 07:00 [...],påmindelse,"[('time', '07:00')]",Jeg er ikke sikker på tidspunktet. Jeg sætter alarmen til 07:00.,True,4.5,7.8,True,,møde med chefen,morning
f39fa6c0-0d4f-4807-a34d-ec9e53c03a60,2,Hvad er din mening altså om kunstig intelligens?,Hvad er din mening altså om kunstig intelligens for mig?,[EN] om Hvad intelligens? [...],out_of_scope,[],Jeg er kun programmeret til at hjælpe med praktiske opgaver.,False,3.0,6.2,False,,,night
2f06388a-ff1e-4e11-9f11-217223847558,3,"Efter møde med måske chefen, måske skal okay jeg besøge ven","Efter møde med måske chefen, måske skal okay jeg besøge ven",[EN] Efter okay måske med måske jeg [...],påmindelse,"[('task', 'besøge ven')]",Jeg er ikke sikker på tidspunktet. Jeg sætter alarmen til 15:30.,True,4.0,8.2,True,,besøge ven,afternoon
fe70cb2b-c431-45c1-8f4d-fd0a9eb1276e,4,Hvad er der sket inden for underholdning?,Hvad er der sket inden for underholdning i dag?,[EN] inden der er underholdning? [...],nyheder,"[('topic', 'underholdning')]",Jeg har følgende nyheder om underholdning: [Rapport],True,4.5,7.6,False,,,night
cf2cc5e9-7a73-49cb-853e-3cf992018f97,2,Hvad er temperaturprognosen for øhm Silkeborg?,måske Hvad er temperaturprognosen for øhm Silkeborg for mig?,[EN] er temperaturprognosen Silkeborg? Hvad [...],vejrudsigten,"[('city', 'Silkeborg')]"," Som du spurgte om tidligere, For Silkeborg forventes klar himmel med temperaturer omkring 15 grader. I aften kommer der ",True,4.8,7.5,False,Silkeborg,,morning
c32de141-062d-47c7-ae07-edab13c403ab,1,altså Hvad er definitionen af frihed?,altså Hvad er definitionen af frihed.,[EN] definitionen frihed? [...],spørgsmål,[],Danmarks statsminister er Lars Løkke Rasmussen.,True,4.0,7.2,False,,,evening
40c00b1a-26a3-42ac-8985-5a3c16381a06,1,Hvordan bliver vejret altså i Silkeborg i dag?,Hvordan er bliver vejret altså i Silkeborg i dag.,[EN] Hvordan altså Silkeborg [...],vejrudsigten,"[('city', 'Silkeborg')]"," Sammenlignet med tidligere, For Silkeborg forventes let overskyet med temperaturer omkring 17 grader. Aftenen bliver ",False,4.6,7.2,False,Silkeborg,,afternoon
9cfc4e33-8c69-400d-8604-92ad105afd55,1,Hvornår hvad startede 2. verdenskrgi?,Hvornår hvad startede 2. verdenskrgi i dag?,[EN] 2. startede verdenskrgi? [...],spørgsmål,"[('number', '2')]",3 + 41 = 44.,True,4.3,7.3,False,,,night
1a7edcf0-5236-48d0-9aff-197bbf35b4e2,1,Hvad er meningen lige med okay livet?,Hvad er meningen lige med okay livet tak?,[EN] med livet? [...],out_of_scope,[],Jeg er kun programmeret til at hjælpe med praktiske opgaver.,False,2.4,6.6,False,,,night
